time;energy;nitrogen_Nm3h
2022-10-21 04:28:30+00:00;-13.37;-13.37
2022-10-21 04:28:45+00:00;-13.37;-13.37
2022-10-21 04:29:00+00:00;-13.37;-13.37
2022-10-21 04:29:15+00:00;-13.37;-13.37
2022-10-21 04:29:30+00:00;-13.37;-13.37
2022-10-21 04:29:45+00:00;-13.37;-13.37
2022-10-21 04:30:00+00:00;0.0;0.0
2022-10-21 04:30:15+00:00;0.0;0.0
2022-10-21 04:30:30+00:00;0.0;0.0
2022-10-21 04:30:45+00:00;0.0;0.0
2022-10-21 04:31:00+00:00;0.0;0.0
2022-10-21 04:31:15+00:00;0.0;0.0
2022-10-21 04:31:30+00:00;0.0;0.0
2022-10-21 04:31:45+00:00;0.0;0.0
2022-10-21 04:32:00+00:00;0.0;0.0
2022-10-21 04:32:15+00:00;0.0;0.0
2022-10-21 04:32:30+00:00;0.0;0.0
2022-10-21 04:32:45+00:00;0.0;0.0
2022-10-21 04:33:00+00:00;0.0;0.0
2022-10-21 04:33:15+00:00;0.0;0.0
2022-10-21 04:33:30+00:00;0.0;0.0
2022-10-21 04:33:45+00:00;0.0;0.0
2022-10-21 04:34:00+00:00;0.0;0.0
2022-10-21 04:34:15+00:00;0.0;0.0
2022-10-21 04:34:30+00:00;0.0;0.0
2022-10-21 04:34:45+00:00;0.0;0.0
2022-10-21 04:35:00+00:00;8991.953;46.041
2022-10-21 04:35:15+00:00;15729.7295;47.19111111111111
2022-10-21 04:35:30+00:00;31107.74;50.78214285714286
2022-10-21 04:35:45+00:00;20895.537;46.94384615384615
2022-10-21 04:36:00+00:00;16825.066;46.1925
2022-10-21 04:36:15+00:00;13746.307;47.50333333333334
2022-10-21 04:36:30+00:00;19841.34;49.01384615384615
2022-10-21 04:36:45+00:00;17737.549;46.995000000000005
2022-10-21 04:37:00+00:00;12592.9085;47.17
2022-10-21 04:37:15+00:00;11350.893;48.02266666666666
2022-10-21 04:37:30+00:00;20567.4385;48.28307692307691
2022-10-21 04:37:45+00:00;13314.104;47.27
2022-10-21 04:38:00+00:00;6447.4085000000005;46.57899999999999
2022-10-21 04:38:15+00:00;20035.137;46.586
2022-10-21 04:38:30+00:00;29673.123;46.586
2022-10-21 04:38:45+00:00;8486.919;47.01333333333333
2022-10-21 04:39:00+00:00;6159.0735;47.25692307692307
2022-10-21 04:39:15+00:00;19797.15;47.98538461538462
2022-10-21 04:39:30+00:00;23979.8575;47.70666666666667
2022-10-21 04:39:45+00:00;14694.068;46.34916666666667
2022-10-21 04:40:00+00:00;15627.598;43.34076923076923
2022-10-21 04:40:15+00:00;13974.846;42.99444444444445
2022-10-21 04:40:30+00:00;13828.466;43.194
2022-10-21 04:40:45+00:00;16946.392;43.54000000000001
2022-10-21 04:41:00+00:00;-13.37;-13.37
2022-10-21 04:41:15+00:00;-13.37;-13.37
2022-10-21 04:41:30+00:00;-13.37;-13.37
2022-10-21 04:41:45+00:00;-13.37;-13.37
2022-10-21 04:42:00+00:00;-13.37;-13.37
2022-10-21 04:42:15+00:00;-13.37;-13.37
2022-10-21 04:42:30+00:00;-13.37;-13.37
2022-10-21 04:42:45+00:00;-13.37;-13.37
2022-10-21 04:43:00+00:00;-13.37;-13.37
2022-10-21 04:43:15+00:00;-13.37;-13.37
2022-10-21 04:43:30+00:00;0.0;0.0
2022-10-21 04:43:45+00:00;0.0;0.0
2022-10-21 04:44:00+00:00;0.0;0.0
2022-10-21 04:44:15+00:00;0.0;0.0
2022-10-21 04:44:30+00:00;0.0;0.0
2022-10-21 04:44:45+00:00;0.0;0.0
2022-10-21 04:45:00+00:00;0.0;0.0
2022-10-21 04:45:15+00:00;0.0;0.0
2022-10-21 04:45:30+00:00;0.0;0.0
2022-10-21 04:45:45+00:00;0.0;0.0
2022-10-21 04:46:00+00:00;0.0;0.0
2022-10-21 04:46:15+00:00;0.0;0.0
2022-10-21 04:46:30+00:00;0.0;0.0
2022-10-21 04:46:45+00:00;0.0;0.0
2022-10-21 04:47:00+00:00;0.0;0.0
2022-10-21 04:47:15+00:00;0.0;0.0
2022-10-21 04:47:30+00:00;0.0;0.0
2022-10-21 04:47:45+00:00;0.0;0.0
2022-10-21 04:48:00+00:00;0.0;0.0
2022-10-21 04:48:15+00:00;0.0;0.0
2022-10-21 04:48:30+00:00;24717.617;45.86769230769231
2022-10-21 04:48:45+00:00;13174.063;45.70636363636363
2022-10-21 04:49:00+00:00;14551.575;45.88923076923077
2022-10-21 04:49:15+00:00;13946.024;45.547
2022-10-21 04:49:30+00:00;22764.211000000003;45.54625
2022-10-21 04:49:45+00:00;13127.183;46.765
2022-10-21 04:50:00+00:00;10971.070500000002;46.28285714285715
2022-10-21 04:50:15+00:00;16667.326;44.72733333333333
2022-10-21 04:50:30+00:00;13768.1925;46.030714285714296
2022-10-21 04:50:45+00:00;16697.223;41.82583333333333
2022-10-21 04:51:00+00:00;18791.0295;43.82818181818182
2022-10-21 04:51:15+00:00;13439.914;41.48571428571429
2022-10-21 04:51:30+00:00;13555.7385;42.1942857142857
2022-10-21 04:51:45+00:00;22149.99;47.0375
2022-10-21 04:52:00+00:00;17625.3115;50.75285714285714
2022-10-21 04:52:15+00:00;11757.742;43.56384615384615
2022-10-21 04:52:30+00:00;16491.406;41.45692307692308
2022-10-21 04:52:45+00:00;14179.6465;38.810769230769225
2022-10-21 04:53:00+00:00;13183.51;39.2175
2022-10-21 04:53:15+00:00;15431.768;46.40461538461539
2022-10-21 04:53:30+00:00;20057.859;44.312
2022-10-21 04:53:45+00:00;12014.266;37.652142857142856
2022-10-21 04:54:00+00:00;22422.18;37.410769230769226
2022-10-21 04:54:15+00:00;13405.3525;43.56
2022-10-21 04:54:30+00:00;-13.37;-13.37
2022-10-21 04:54:45+00:00;-13.37;-13.37
2022-10-21 04:55:00+00:00;-13.37;-13.37
2022-10-21 04:55:15+00:00;-13.37;-13.37
2022-10-21 04:55:30+00:00;-13.37;-13.37
2022-10-21 04:55:45+00:00;-13.37;-13.37
2022-10-21 04:56:00+00:00;-13.37;-13.37
2022-10-21 04:56:15+00:00;-13.37;-13.37
2022-10-21 04:56:30+00:00;-13.37;-13.37
2022-10-21 04:56:45+00:00;-13.37;-13.37
2022-10-21 04:57:00+00:00;0.0;0.0
2022-10-21 04:57:15+00:00;0.0;0.0
2022-10-21 04:57:30+00:00;0.0;0.0
2022-10-21 04:57:45+00:00;0.0;0.0
2022-10-21 04:58:00+00:00;0.0;0.0
2022-10-21 04:58:15+00:00;0.0;0.0
2022-10-21 04:58:30+00:00;0.0;0.0
2022-10-21 04:58:45+00:00;0.0;0.0
2022-10-21 04:59:00+00:00;0.0;0.0
2022-10-21 04:59:15+00:00;0.0;0.0
2022-10-21 04:59:30+00:00;0.0;0.0
2022-10-21 04:59:45+00:00;0.0;0.0
2022-10-21 05:00:00+00:00;0.0;0.0
2022-10-21 05:00:15+00:00;0.0;0.0
2022-10-21 05:00:30+00:00;0.0;0.0
2022-10-21 05:00:45+00:00;0.0;0.0
2022-10-21 05:01:00+00:00;0.0;0.0
2022-10-21 05:01:15+00:00;0.0;0.0
2022-10-21 05:01:30+00:00;0.0;0.0
2022-10-21 05:01:45+00:00;0.0;0.0
2022-10-21 05:02:00+00:00;19204.217;34.619
2022-10-21 05:02:15+00:00;22386.662;31.677857142857142
2022-10-21 05:02:30+00:00;11242.6625;27.1675
2022-10-21 05:02:45+00:00;6485.917;26.557142857142853
2022-10-21 05:03:00+00:00;12182.7695;32.00769230769231
2022-10-21 05:03:15+00:00;18206.107;50.67846153846154
2022-10-21 05:03:30+00:00;13581.8695;36.17307692307693
2022-10-21 05:03:45+00:00;28098.703;29.852857142857143
2022-10-21 05:04:00+00:00;15533.779;24.68307692307692
2022-10-21 05:04:15+00:00;5977.295;23.293636363636367
2022-10-21 05:04:30+00:00;7320.066500000001;23.359
2022-10-21 05:04:45+00:00;12875.802;23.40375
2022-10-21 05:05:00+00:00;9761.9415;25.541538461538455
2022-10-21 05:05:15+00:00;11230.464;30.53642857142857
2022-10-21 05:05:30+00:00;14222.4;25.378571428571423
2022-10-21 05:05:45+00:00;15479.425;24.695
2022-10-21 05:06:00+00:00;7613.962;26.89285714285714
2022-10-21 05:06:15+00:00;1937.021;26.692307692307686
2022-10-21 05:06:30+00:00;4999.038;24.670666666666666
2022-10-21 05:06:45+00:00;16672.408;25.41214285714286
2022-10-21 05:07:00+00:00;13013.212;26.427
2022-10-21 05:07:15+00:00;10001.0055;24.728
2022-10-21 05:07:30+00:00;13897.59;24.89583333333333
2022-10-21 05:07:45+00:00;14260.5495;25.37076923076923
2022-10-21 05:08:00+00:00;-13.37;-13.37
2022-10-21 05:08:15+00:00;-13.37;-13.37
2022-10-21 05:08:30+00:00;-13.37;-13.37
2022-10-21 05:08:45+00:00;-13.37;-13.37
2022-10-21 05:09:00+00:00;-13.37;-13.37
2022-10-21 05:09:15+00:00;-13.37;-13.37
2022-10-21 05:09:30+00:00;-13.37;-13.37
2022-10-21 05:09:45+00:00;-13.37;-13.37
2022-10-21 05:10:00+00:00;-13.37;-13.37
2022-10-21 05:10:15+00:00;-13.37;-13.37
2022-10-21 05:10:30+00:00;0.0;0.0
2022-10-21 05:10:45+00:00;0.0;0.0
2022-10-21 05:11:00+00:00;0.0;0.0
2022-10-21 05:11:15+00:00;0.0;0.0
2022-10-21 05:11:30+00:00;0.0;0.0
2022-10-21 05:11:45+00:00;0.0;0.0
2022-10-21 05:12:00+00:00;0.0;0.0
2022-10-21 05:12:15+00:00;0.0;0.0
2022-10-21 05:12:30+00:00;0.0;0.0
2022-10-21 05:12:45+00:00;0.0;0.0
2022-10-21 05:13:00+00:00;0.0;0.0
2022-10-21 05:13:15+00:00;0.0;0.0
2022-10-21 05:13:30+00:00;0.0;0.0
2022-10-21 05:13:45+00:00;0.0;0.0
2022-10-21 05:14:00+00:00;0.0;0.0
2022-10-21 05:14:15+00:00;0.0;0.0
2022-10-21 05:14:30+00:00;0.0;0.0
2022-10-21 05:14:45+00:00;0.0;0.0
2022-10-21 05:15:00+00:00;0.0;0.0
2022-10-21 05:15:15+00:00;0.0;0.0
2022-10-21 05:15:30+00:00;19848.336;21.32642857142857
2022-10-21 05:15:45+00:00;7464.293;17.78333333333333
2022-10-21 05:16:00+00:00;13134.478;17.784444444444446
2022-10-21 05:16:15+00:00;17396.653;23.19571428571429
2022-10-21 05:16:30+00:00;5157.855;18.556
2022-10-21 05:16:45+00:00;13505.809;22.71571428571429
2022-10-21 05:17:00+00:00;15823.967;27.90142857142857
2022-10-21 05:17:15+00:00;15498.679;19.535833333333333
2022-10-21 05:17:30+00:00;8282.717;23.80142857142857
2022-10-21 05:17:45+00:00;28643.561;25.266000000000005
2022-10-21 05:18:00+00:00;19674.6885;20.298461538461535
2022-10-21 05:18:15+00:00;8767.241;22.238333333333333
2022-10-21 05:18:30+00:00;11969.419;25.069230769230767
2022-10-21 05:18:45+00:00;4342.959;20.429230769230767
2022-10-21 05:19:00+00:00;19055.3255;23.03533333333333
2022-10-21 05:19:15+00:00;14900.603;23.99833333333333
2022-10-21 05:19:30+00:00;8329.597;20.954166666666666
2022-10-21 05:19:45+00:00;6807.618;23.625
2022-10-21 05:20:00+00:00;15283.953;21.72615384615384
2022-10-21 05:20:15+00:00;9426.429;20.888571428571428
2022-10-21 05:20:30+00:00;14378.287;21.61384615384616
2022-10-21 05:20:45+00:00;9049.716;21.57714285714286
2022-10-21 05:21:00+00:00;9159.2615;21.885714285714283
2022-10-21 05:21:15+00:00;6287.634;20.140769230769237
2022-10-21 05:21:30+00:00;12043.266;20.36076923076923
2022-10-21 05:21:45+00:00;19584.158;23.243571428571432
2022-10-21 05:22:00+00:00;13120.605;20.2775
2022-10-21 05:22:15+00:00;7507.227;20.05875
2022-10-21 05:22:30+00:00;10366.297;20.016
2022-10-21 05:22:45+00:00;20191.8615;20.050769230769237
2022-10-21 05:23:00+00:00;10692.423;20.06
2022-10-21 05:23:15+00:00;1906.286;20.070909090909087
2022-10-21 05:23:30+00:00;8771.785;20.091999999999995
2022-10-21 05:23:45+00:00;20690.379;19.80692307692308
2022-10-21 05:24:00+00:00;12961.668;19.656666666666663
2022-10-21 05:24:15+00:00;7292.859;19.19272727272727
2022-10-21 05:24:30+00:00;5707.855;19.095
2022-10-21 05:24:45+00:00;6555.519;18.84636363636364
2022-10-21 05:25:00+00:00;4357.908;18.849166666666665
2022-10-21 05:25:15+00:00;10647.8745;18.434545454545457
2022-10-21 05:25:30+00:00;6788.842;18.40833333333333
2022-10-21 05:25:45+00:00;18405.7655;18.38181818181818
2022-10-21 05:26:00+00:00;11202.479;18.397
2022-10-21 05:26:15+00:00;13651.231;18.38636363636364
2022-10-21 05:26:30+00:00;15157.7245;18.33285714285714
2022-10-21 05:26:45+00:00;6265.869;18.075833333333332
2022-10-21 05:27:00+00:00;4172.3625;17.89272727272727
2022-10-21 05:27:15+00:00;7075.382;17.757777777777775
2022-10-21 05:27:30+00:00;14515.937000000002;17.62
2022-10-21 05:27:45+00:00;2567.507;17.498888888888885
2022-10-21 05:28:00+00:00;5617.3845;16.35571428571429
2022-10-21 05:28:15+00:00;15600.57;10.109230769230768
2022-10-21 05:28:30+00:00;9986.654;8.990909090909092
2022-10-21 05:28:45+00:00;13058.418;14.282857142857145
2022-10-21 05:29:00+00:00;9474.863;14.613333333333332
2022-10-21 05:29:15+00:00;18030.309;11.738571428571433
2022-10-21 05:29:30+00:00;12401.0835;23.177857142857142
2022-10-21 05:29:45+00:00;8686.039;15.978461538461538
2022-10-21 05:30:00+00:00;8704.695;15.334
2022-10-21 05:30:15+00:00;7574.9755;19.640714285714285
2022-10-21 05:30:30+00:00;22390.607;19.618571428571435
2022-10-21 05:30:45+00:00;-13.37;-13.37
2022-10-21 05:36:30+00:00;-13.37;-13.37
2022-10-21 05:36:45+00:00;-13.37;-13.37
2022-10-21 05:37:00+00:00;-13.37;-13.37
2022-10-21 05:37:15+00:00;-13.37;-13.37
2022-10-21 05:37:30+00:00;-13.37;-13.37
2022-10-21 05:37:45+00:00;-13.37;-13.37
2022-10-21 05:38:00+00:00;-13.37;-13.37
2022-10-21 05:38:15+00:00;-13.37;-13.37
2022-10-21 05:38:30+00:00;-13.37;-13.37
2022-10-21 05:38:45+00:00;0.0;0.0
2022-10-21 05:39:00+00:00;0.0;0.0
2022-10-21 05:39:15+00:00;0.0;0.0
2022-10-21 05:39:30+00:00;0.0;0.0
2022-10-21 05:39:45+00:00;0.0;0.0
2022-10-21 05:40:00+00:00;0.0;0.0
2022-10-21 05:40:15+00:00;0.0;0.0
2022-10-21 05:40:30+00:00;0.0;0.0
2022-10-21 05:40:45+00:00;0.0;0.0
2022-10-21 05:41:00+00:00;0.0;0.0
2022-10-21 05:41:15+00:00;0.0;0.0
2022-10-21 05:41:30+00:00;0.0;0.0
2022-10-21 05:41:45+00:00;0.0;0.0
2022-10-21 05:42:00+00:00;0.0;0.0
2022-10-21 05:42:15+00:00;0.0;0.0
2022-10-21 05:42:30+00:00;0.0;0.0
2022-10-21 05:42:45+00:00;0.0;0.0
2022-10-21 05:43:00+00:00;0.0;0.0
2022-10-21 05:43:15+00:00;0.0;0.0
2022-10-21 05:43:30+00:00;0.0;0.0
2022-10-21 05:43:45+00:00;5322.173;17.93818181818182
2022-10-21 05:44:00+00:00;24241.883;18.090000000000003
2022-10-21 05:44:15+00:00;10891.602;17.884615384615383
2022-10-21 05:44:30+00:00;11184.183;17.54222222222222
2022-10-21 05:44:45+00:00;9846.0745;17.672307692307694
2022-10-21 05:45:00+00:00;10792.042;17.87777777777778
2022-10-21 05:45:15+00:00;7452.3345;17.80454545454546
2022-10-21 05:45:30+00:00;6324.468;17.854615384615382
2022-10-21 05:45:45+00:00;16381.144;18.28214285714286
2022-10-21 05:46:00+00:00;9695.748;18.351538461538457
2022-10-21 05:46:15+00:00;8753.727499999999;18.09111111111111
2022-10-21 05:46:30+00:00;12330.585;18.176363636363632
2022-10-21 05:46:45+00:00;13764.6645;18.246363636363636
2022-10-21 05:47:00+00:00;4310.311;17.766428571428573
2022-10-21 05:47:15+00:00;9855.343;16.980714285714285
2022-10-21 05:47:30+00:00;6768.75;17.75642857142857
2022-10-21 05:47:45+00:00;20261.285;18.247
2022-10-21 05:48:00+00:00;12473.735;17.994999999999997
2022-10-21 05:48:15+00:00;12983.075;17.372142857142855
2022-10-21 05:48:30+00:00;6782.025;17.639999999999997
2022-10-21 05:48:45+00:00;9279.57;17.932727272727274
2022-10-21 05:49:00+00:00;20229.354;18.19076923076923
2022-10-21 05:49:15+00:00;14196.3885;18.148461538461536
2022-10-21 05:49:30+00:00;6273.044;17.820000000000004
2022-10-21 05:49:45+00:00;-13.37;-13.37
2022-10-21 05:50:00+00:00;-13.37;-13.37
2022-10-21 05:50:15+00:00;-13.37;-13.37
2022-10-21 05:50:30+00:00;-13.37;-13.37
2022-10-21 05:50:45+00:00;-13.37;-13.37
2022-10-21 05:51:00+00:00;-13.37;-13.37
2022-10-21 05:51:15+00:00;-13.37;-13.37
2022-10-21 05:51:30+00:00;-13.37;-13.37
2022-10-21 05:51:45+00:00;-13.37;-13.37
2022-10-21 05:52:00+00:00;-13.37;-13.37
2022-10-21 05:52:15+00:00;0.0;0.0
2022-10-21 05:52:30+00:00;0.0;0.0
2022-10-21 05:52:45+00:00;0.0;0.0
2022-10-21 05:53:00+00:00;0.0;0.0
2022-10-21 05:53:15+00:00;0.0;0.0
2022-10-21 05:53:30+00:00;0.0;0.0
2022-10-21 05:53:45+00:00;0.0;0.0
2022-10-21 05:54:00+00:00;0.0;0.0
2022-10-21 05:54:15+00:00;0.0;0.0
2022-10-21 05:54:30+00:00;0.0;0.0
2022-10-21 05:54:45+00:00;0.0;0.0
2022-10-21 05:55:00+00:00;0.0;0.0
2022-10-21 05:55:15+00:00;0.0;0.0
2022-10-21 05:55:30+00:00;0.0;0.0
2022-10-21 05:55:45+00:00;0.0;0.0
2022-10-21 05:56:00+00:00;0.0;0.0
2022-10-21 05:56:15+00:00;0.0;0.0
2022-10-21 05:56:30+00:00;0.0;0.0
2022-10-21 05:56:45+00:00;0.0;0.0
2022-10-21 05:57:00+00:00;0.0;0.0
2022-10-21 05:57:15+00:00;15083.996;17.757692307692306
2022-10-21 05:57:30+00:00;8655.064;18.14076923076923
2022-10-21 05:57:45+00:00;10095.064;18.085
2022-10-21 05:58:00+00:00;19949.031;18.53
2022-10-21 05:58:15+00:00;9973.32;18.31
2022-10-21 05:58:30+00:00;20527.256;17.981666666666666
2022-10-21 05:58:45+00:00;9035.664;18.284615384615385
2022-10-21 05:59:00+00:00;7908.814;18.68933333333333
2022-10-21 05:59:15+00:00;4857.92;18.477857142857143
2022-10-21 05:59:30+00:00;13703.493;17.829230769230772
2022-10-21 05:59:45+00:00;9104.728;17.541666666666668
